file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
4854_Background_music.wav,0.184,0.235,1.077,0.191,0.109,0.068,0.228,0.054,123.047,2533.387,1023.207,2623.206,465.759,3128.127,366.302,3128.127,366.302,17.842,13.167,17.801,18.531,17.232,16.867,32.201,4.637,3.571,3.86,3.483,2.992,2.489,3.337,5510.262,1763.141,-32.982,86.67,8.519,26.383,9.136,25.465,1.047,41.264,32.218,24.012,14.505,14.304,10.876,9.182,0.478,0.483,0.529,0.454,0.448,0.416,0.632,0.512,0.341,0.323,0.426,0.545,0.26,0.263,0.29,0.253,0.271,0.215,0.308,0.273,0.205,0.206,0.252,0.293
4161_Theme_music.wav,0.042,0.052,0.887,-0.167,0.066,0.026,0.051,0.009,161.499,1113.988,220.86,1360.387,155.028,1792.385,142.936,1792.385,142.936,22.196,14.478,23.414,29.254,31.816,33.035,51.103,5.193,3.859,4.91,5.433,5.748,5.203,3.555,2339.933,551.897,-301.735,156.543,-19.997,66.26,-20.091,20.123,-8.371,36.396,14.787,17.71,15.156,14.634,15.254,12.04,0.279,0.175,0.273,0.27,0.484,0.258,0.163,0.209,0.188,0.263,0.123,0.162,0.37,0.189,0.363,0.255,0.429,0.235,0.198,0.277,0.207,0.346,0.151,0.21
13183_Wedding_music.wav,0.128,0.164,1.23,0.456,0.057,0.019,0.158,0.042,143.555,1488.514,271.62,1923.473,219.73,2539.054,188.835,2539.054,188.835,22.31,18.158,21.058,20.582,20.284,22.45,35.771,4.637,4.398,3.976,3.487,2.914,3.983,2.599,3318.699,834.867,-115.863,126.523,-6.01,32.862,-9.522,18.698,-7.047,26.893,14.981,10.261,5.986,7.431,5.666,5.91,0.191,0.19,0.438,0.264,0.281,0.201,0.375,0.48,0.201,0.219,0.129,0.177,0.267,0.152,0.369,0.189,0.374,0.195,0.347,0.352,0.157,0.294,0.149,0.237
2192_Theme_music.wav,0.127,0.156,1.077,0.245,0.157,0.036,0.158,0.034,107.666,2888.023,375.972,2579.006,196.923,2982.936,198.136,2982.936,198.136,16.465,12.885,15.369,16.539,16.097,17.14,34.816,4.463,3.238,3.846,3.409,2.599,2.061,3.557,5759.683,667.893,-31.551,62.017,-2.027,52.49,-8.702,4.96,0.014,35.501,19.596,13.248,10.868,9.876,7.414,6.371,0.441,0.523,0.616,0.659,0.558,0.442,0.426,0.493,0.565,0.57,0.609,0.504,0.224,0.222,0.223,0.275,0.23,0.221,0.235,0.229,0.276,0.258,0.275,0.266
19213_Lullaby.wav,0.284,0.345,0.606,-0.595,0.056,0.014,0.343,0.035,151.999,876.592,101.711,733.477,67.947,958.496,83.706,958.496,83.706,24.575,19.151,24.636,24.578,25.737,40.86,31.172,3.631,4.484,4.291,3.418,3.032,3.934,2.128,1592.562,213.226,-149.721,218.029,-59.131,1.527,20.867,-37.036,-8.905,19.585,11.47,11.666,7.607,6.926,7.399,8.682,0.108,0.241,0.114,0.124,0.332,0.115,0.16,0.078,0.283,0.441,0.133,0.252,0.101,0.368,0.186,0.12,0.374,0.109,0.282,0.095,0.283,0.433,0.098,0.366
28473_Soundtrack_music.wav,0.124,0.164,1.242,0.734,0.046,0.016,0.151,0.065,129.199,1471.692,515.922,1834.439,640.377,2372.428,764.813,2372.428,764.813,19.006,13.606,14.52,14.8,17.063,18.025,35.225,4.894,3.66,3.626,2.317,2.838,3.109,6.707,3194.441,1215.724,-127.925,121.879,-19.202,22.324,9.152,25.618,7.948,112.012,45.792,18.113,19.372,8.092,8.087,4.574,0.418,0.585,0.748,0.721,0.575,0.553,0.532,0.443,0.461,0.607,0.488,0.418,0.211,0.223,0.276,0.259,0.259,0.285,0.237,0.217,0.233,0.31,0.24,0.219
9741_Soundtrack_music.wav,0.204,0.253,0.825,-0.266,0.089,0.024,0.25,0.037,123.047,2298.715,378.558,2478.717,219.244,3005.804,163.876,3005.804,163.876,19.386,13.334,15.006,17.299,15.577,16.327,31.487,5.022,3.684,3.534,3.406,2.378,2.078,1.704,4943.213,886.669,-1.97,91.2,-6.194,37.64,5.454,10.843,4.417,24.032,16.197,9.609,10.261,9.641,5.355,5.637,0.42,0.599,0.597,0.402,0.358,0.425,0.418,0.528,0.579,0.564,0.585,0.478,0.198,0.29,0.276,0.211,0.214,0.241,0.197,0.259,0.256,0.246,0.288,0.232
25366_Dance_music.wav,0.174,0.266,1.372,1.479,0.135,0.094,0.219,0.15,129.199,2646.758,844.976,2641.106,262.9,3141.781,209.566,3141.781,209.566,22.178,13.506,17.308,15.652,16.85,16.773,30.987,5.473,4.043,4.253,2.958,2.556,2.394,2.601,5676.784,1298.256,-77.929,63.373,-10.289,24.819,4.809,10.306,-3.001,52.32,22.767,14.549,15.975,14.564,13.389,11.649,0.515,0.643,0.518,0.45,0.45,0.368,0.391,0.384,0.527,0.731,0.53,0.493,0.251,0.261,0.276,0.271,0.261,0.225,0.251,0.251,0.287,0.304,0.271,0.286
9218_Video_game_music.wav,0.133,0.172,1.278,0.586,0.056,0.016,0.169,0.031,99.384,1301.358,228.859,1641.844,287.265,2178.606,355.772,2178.606,355.772,15.528,12.743,17.211,18.759,18.329,19.688,38.223,4.106,3.078,3.663,3.458,3.057,3.127,5.619,2767.738,488.833,-116.57,145.358,-31.535,53.613,17.495,14.707,0.848,34.054,21.185,19.091,11.965,9.114,5.551,6.182,0.376,0.581,0.747,0.589,0.439,0.521,0.486,0.598,0.513,0.458,0.446,0.368,0.213,0.287,0.242,0.231,0.201,0.272,0.218,0.293,0.21,0.224,0.233,0.18
27499_Dance_music.wav,0.241,0.317,1.268,0.702,0.131,0.085,0.298,0.111,129.199,2627.817,809.388,2504.919,359.274,2944.93,278.297,2944.93,278.297,15.564,13.227,15.691,16.589,17.91,17.8,57.257,4.052,4.015,4.594,4.052,3.897,3.391,8.048,5522.421,1497.72,-10.152,77.601,-10.833,25.951,-7.827,19.732,-5.092,58.158,28.066,20.511,17.065,15.27,12.92,12.828,0.539,0.396,0.419,0.434,0.443,0.454,0.484,0.493,0.578,0.615,0.501,0.578,0.301,0.248,0.256,0.259,0.257,0.263,0.285,0.27,0.299,0.337,0.277,0.268
24982_Dance_music.wav,0.207,0.265,1.114,0.294,0.062,0.069,0.252,0.082,129.199,2096.345,969.541,2503.633,416.381,3095.749,275.987,3095.749,275.987,19.935,14.698,15.697,16.649,16.768,16.407,31.686,5.061,4.368,4.854,3.683,3.578,2.872,2.491,4681.582,1923.428,-73.75,99.066,16.454,23.037,2.891,20.151,2.424,57.585,30.559,16.107,16.184,13.579,12.388,9.981,0.428,0.373,0.405,0.449,0.431,0.551,0.514,0.547,0.631,0.631,0.503,0.42,0.27,0.276,0.272,0.291,0.247,0.299,0.249,0.268,0.313,0.324,0.283,0.246
4950_Jingle.wav,0.066,0.093,1.532,1.538,0.162,0.103,0.086,0.033,112.347,3224.842,795.674,2968.565,287.451,3361.417,231.547,3361.417,231.547,19.782,14.761,17.446,17.231,18.67,18.578,34.564,5.861,4.42,4.337,4.763,4.733,4.568,5.242,6992.025,1148.11,-137.35,47.991,12.375,27.796,11.832,10.094,-6.404,73.474,27.291,23.35,19.682,19.101,15.318,11.14,0.514,0.447,0.364,0.345,0.433,0.384,0.354,0.453,0.519,0.693,0.589,0.51,0.287,0.276,0.263,0.259,0.304,0.278,0.252,0.274,0.284,0.308,0.239,0.27
14454_Wedding_music.wav,0.019,0.028,2.47,4.671,0.111,0.044,0.023,0.016,143.555,1632.278,396.611,2064.733,271.861,2731.893,208.806,2731.893,208.806,21.727,14.592,21.206,25.097,24.983,24.717,34.175,4.883,4.481,4.786,3.516,2.767,2.447,4.541,3386.904,1128.31,-323.413,117.397,-7.943,8.835,-10.398,4.655,-0.22,29.045,21.541,12.428,12.85,9.249,10.454,11.235,0.296,0.121,0.219,0.172,0.577,0.149,0.06,0.142,0.161,0.437,0.194,0.296,0.314,0.11,0.31,0.108,0.381,0.129,0.109,0.253,0.195,0.371,0.182,0.307
21490_Background_music.wav,0.245,0.303,0.795,-0.311,0.064,0.021,0.297,0.062,103.359,1597.257,480.667,1955.899,455.377,2539.366,433.971,2539.366,433.971,22.717,16.081,24.202,24.58,23.185,27.603,57.934,5.243,3.332,4.421,5.194,4.341,7.434,5.173,3499.518,1335.529,-69.228,126.763,-9.663,36.103,-7.297,7.624,-4.818,40.444,29.118,18.245,12.894,11.811,10.87,10.359,0.245,0.164,0.217,0.141,0.237,0.095,0.167,0.27,0.157,0.378,0.179,0.338,0.279,0.177,0.281,0.124,0.342,0.099,0.252,0.366,0.135,0.427,0.147,0.358
17982_Wedding_music.wav,0.105,0.133,1.088,0.184,0.075,0.029,0.131,0.025,129.199,1528.898,528.246,1845.999,426.096,2525.403,359.034,2525.403,359.034,24.336,17.294,20.512,21.853,20.482,20.56,32.694,5.198,3.918,3.337,3.004,2.495,2.939,4.21,3003.234,1333.462,-125.062,135.078,-17.488,17.698,-12.762,-1.71,4.246,26.84,25.823,15.844,15.198,10.45,7.094,8.057,0.418,0.189,0.176,0.18,0.429,0.397,0.254,0.481,0.301,0.33,0.329,0.294,0.339,0.144,0.206,0.194,0.299,0.309,0.158,0.39,0.192,0.315,0.34,0.23
11302_Soundtrack_music.wav,0.262,0.321,0.73,-0.436,0.079,0.032,0.317,0.049,161.499,2694.331,564.979,2962.511,226.721,3430.934,156.226,3430.934,156.226,20.782,13.791,17.991,16.787,16.988,17.599,32.048,4.314,3.644,3.83,2.776,2.518,2.633,1.916,6432.734,896.214,-9.37,75.514,18.705,24.482,14.678,17.876,1.905,23.194,14.609,13.653,9.402,8.297,8.399,8.128,0.611,0.795,0.669,0.441,0.498,0.376,0.45,0.364,0.39,0.548,0.533,0.583,0.252,0.211,0.255,0.25,0.28,0.211,0.266,0.196,0.206,0.257,0.235,0.248
19377_Jingle.wav,0.102,0.155,1.788,2.76,0.236,0.091,0.132,0.081,123.047,3315.572,879.791,2278.034,389.468,2720.322,317.895,2720.322,317.895,16.126,15.592,18.826,21.071,20.37,20.653,43.563,5.633,4.341,4.159,3.756,3.608,2.914,6.027,5889.281,1565.944,-141.228,8.017,-76.393,-11.811,-4.068,3.391,-27.753,96.191,39.806,28.934,25.269,21.59,15.264,14.17,0.151,0.212,0.283,0.319,0.473,0.468,0.436,0.379,0.368,0.349,0.32,0.229,0.194,0.223,0.269,0.278,0.341,0.319,0.332,0.297,0.3,0.301,0.296,0.226
5410_Theme_music.wav,0.173,0.222,1.054,0.271,0.079,0.026,0.213,0.064,151.999,2246.925,590.329,2545.469,541.668,3046.312,558.548,3046.312,558.548,18.414,17.57,20.043,18.908,20.093,18.285,32.241,6.333,4.551,5.179,4.002,4.404,3.18,4.478,5256.919,1428.782,-66.223,80.813,6.373,35.474,6.901,19.112,1.655,105.507,19.454,17.308,13.863,7.259,8.295,7.349,0.393,0.556,0.718,0.478,0.443,0.371,0.369,0.373,0.318,0.54,0.431,0.521,0.22,0.344,0.232,0.24,0.263,0.215,0.217,0.266,0.193,0.365,0.214,0.364
8258_Christmas_music.wav,0.06,0.094,3.174,8.709,0.108,0.049,0.075,0.056,99.384,2139.095,668.123,2623.374,433.269,3247.253,344.711,3247.253,344.711,16.219,14.211,19.942,19.494,19.441,24.953,37.711,4.382,3.756,5.146,3.835,2.956,6.16,6.858,4947.029,1752.926,-188.856,97.892,10.1,5.306,3.252,3.176,-9.424,62.91,25.357,17.623,13.182,9.773,11.25,11.04,0.4,0.319,0.627,0.363,0.313,0.511,0.25,0.221,0.193,0.298,0.373,0.255,0.381,0.19,0.352,0.285,0.246,0.332,0.217,0.26,0.237,0.291,0.325,0.219
9881_Video_game_music.wav,0.205,0.248,0.733,-0.424,0.089,0.029,0.247,0.033,135.999,2781.353,395.432,2818.223,155.95,3280.76,106.055,3280.76,106.055,19.351,12.897,15.69,18.671,18.825,16.946,31.302,3.89,4.047,3.889,2.772,2.6,2.457,1.826,6267.309,739.98,-14.837,67.767,-4.789,17.154,6.703,19.374,3.493,28.431,12.378,8.566,5.925,6.941,7.004,6.824,0.452,0.329,0.491,0.351,0.508,0.416,0.513,0.613,0.428,0.452,0.404,0.729,0.23,0.175,0.259,0.179,0.291,0.265,0.241,0.252,0.225,0.322,0.213,0.261
10811_Video_game_music.wav,0.183,0.251,1.468,1.294,0.117,0.06,0.23,0.1,135.999,2259.353,959.273,2051.056,782.734,2541.158,744.414,2541.158,744.414,17.048,13.675,18.342,19.254,19.057,19.758,31.975,5.08,4.44,4.954,4.001,4.425,3.98,3.359,4358.609,2121.434,-70.84,104.644,-37.079,10.604,-19.973,-4.131,-1.924,75.445,45.425,54.096,23.262,19.738,16.931,15.616,0.446,0.47,0.333,0.343,0.266,0.329,0.287,0.353,0.449,0.371,0.436,0.364,0.329,0.356,0.298,0.3,0.237,0.3,0.263,0.308,0.323,0.296,0.334,0.307
14338_Theme_music.wav,0.077,0.108,1.691,1.976,0.024,0.009,0.094,0.053,135.999,586.484,132.491,1061.735,180.602,1772.336,199.355,1772.336,199.355,25.691,20.144,23.115,20.844,22.289,23.45,35.059,5.027,4.477,4.334,3.002,3.133,3.946,5.632,900.789,378.968,-299.607,179.356,21.911,36.081,20.076,3.715,-2.006,60.6,18.719,20.221,14.379,8.674,8.659,8.256,0.238,0.302,0.519,0.435,0.309,0.183,0.234,0.091,0.146,0.336,0.274,0.391,0.138,0.248,0.43,0.339,0.321,0.143,0.218,0.082,0.171,0.365,0.153,0.398
22061_Background_music.wav,0.058,0.073,1.069,0.143,0.079,0.012,0.072,0.016,123.047,1882.15,155.367,2236.197,110.851,2827.702,102.427,2827.702,102.427,22.579,19.803,24.357,22.009,20.943,23.806,44.437,3.975,3.541,3.966,2.52,2.323,2.96,4.625,4101.802,371.866,-162.649,102.147,-7.941,30.697,1.07,7.62,-7.625,18.466,9.901,6.463,6.062,6.284,5.725,5.508,0.25,0.137,0.148,0.18,0.564,0.418,0.145,0.227,0.205,0.518,0.158,0.134,0.261,0.125,0.256,0.148,0.375,0.31,0.111,0.263,0.123,0.391,0.11,0.122
26470_Soundtrack_music.wav,0.163,0.209,1.208,0.415,0.147,0.036,0.203,0.05,112.347,2801.878,409.425,2461.29,374.838,2879.583,386.391,2879.583,386.391,22.447,13.928,15.768,16.423,18.495,17.855,33.86,5.09,3.719,3.907,3.186,2.47,2.269,3.937,5542.462,926.655,-14.376,66.679,-18.671,47.284,4.507,14.435,-7.202,30.707,18.359,22.313,11.331,10.464,5.516,7.6,0.56,0.524,0.404,0.318,0.368,0.279,0.33,0.52,0.529,0.402,0.4,0.579,0.303,0.296,0.245,0.206,0.287,0.23,0.229,0.296,0.285,0.288,0.251,0.285
2827_Lullaby.wav,0.055,0.071,1.374,0.759,0.055,0.014,0.067,0.024,143.555,737.241,179.926,814.908,193.534,1366.333,242.777,1366.333,242.777,17.584,22.339,28.742,27.511,29.695,24.731,33.056,5.358,5.77,5.194,4.468,4.31,3.972,3.584,1229.332,362.694,-357.741,198.247,-3.371,0.054,6.265,-0.703,-5.929,48.113,28.489,23.445,11.428,10.723,10.35,11.005,0.233,0.123,0.245,0.106,0.143,0.364,0.109,0.158,0.097,0.307,0.253,0.095,0.368,0.178,0.371,0.163,0.162,0.392,0.081,0.316,0.112,0.376,0.337,0.096
19401_Jingle.wav,0.152,0.194,1.12,0.262,0.1,0.028,0.189,0.042,129.199,2164.007,363.44,2423.341,325.505,2992.629,297.573,2992.629,297.573,24.432,14.939,18.532,19.358,20.095,18.893,36.623,4.599,3.673,3.967,3.545,3.623,3.068,6.016,4658.184,1100.19,-46.451,97.21,-5.153,31.083,5.089,2.285,-6.686,34.226,17.644,17.482,16.691,13.818,7.926,8.54,0.44,0.332,0.262,0.389,0.545,0.39,0.421,0.404,0.559,0.469,0.344,0.539,0.275,0.287,0.219,0.231,0.284,0.231,0.291,0.265,0.333,0.281,0.224,0.297
25797_Lullaby.wav,0.074,0.099,1.094,0.411,0.044,0.021,0.088,0.044,123.047,954.136,313.102,1314.094,366.881,2004.686,337.917,2004.686,337.917,12.721,25.493,26.587,25.31,20.737,19.185,33.657,4.493,5.245,5.276,3.779,3.585,3.1,2.416,1676.83,1156.339,-321.323,141.364,-9.09,15.057,-13.961,-18.045,-4.778,40.044,21.006,19.577,21.509,15.946,13.437,8.905,0.23,0.069,0.037,0.135,0.292,0.24,0.308,0.326,0.165,0.063,0.118,0.188,0.342,0.147,0.119,0.25,0.401,0.334,0.36,0.388,0.288,0.151,0.246,0.314
21949_Soundtrack_music.wav,0.062,0.082,1.241,0.646,0.111,0.02,0.077,0.028,123.047,2079.816,237.474,2125.453,213.379,2693.689,201.765,2693.689,201.765,26.214,20.683,24.495,24.001,23.554,28.145,36.958,4.514,3.677,4.007,2.788,2.674,3.558,4.756,4047.098,612.025,-154.945,86.962,-31.906,27.013,-3.028,-5.966,-12.841,52.583,12.372,9.468,6.326,5.39,6.517,8.019,0.488,0.209,0.454,0.482,0.169,0.155,0.169,0.435,0.246,0.29,0.398,0.238,0.385,0.127,0.326,0.339,0.104,0.183,0.116,0.296,0.251,0.221,0.348,0.104
14679_Video_game_music.wav,0.124,0.161,1.564,1.184,0.125,0.044,0.155,0.045,129.199,2283.846,534.358,2316.99,284.853,2841.832,211.928,2841.832,211.928,18.2,13.605,17.407,17.348,17.328,18.577,32.16,4.723,3.456,3.862,3.085,2.866,1.955,2.877,4634.848,1059.511,-41.386,100.65,-13.02,24.508,-11.183,6.804,-4.683,36.87,21.916,12.524,9.679,9.355,9.298,7.414,0.347,0.346,0.527,0.511,0.526,0.311,0.237,0.317,0.249,0.361,0.459,0.529,0.256,0.247,0.277,0.263,0.287,0.217,0.172,0.272,0.191,0.244,0.289,0.29
11721_Soundtrack_music.wav,0.108,0.149,2.051,2.685,0.062,0.022,0.137,0.058,161.499,1659.539,546.494,2207.816,439.658,2951.246,361.748,2951.246,361.748,23.035,15.288,19.923,20.242,20.489,21.833,31.33,4.472,3.884,3.996,3.808,4.187,5.881,2.551,3348.562,1620.044,-131.212,124.228,-2.022,6.135,8.404,5.771,4.606,51.519,23.301,17.861,13.812,17.02,12.231,11.195,0.35,0.375,0.538,0.297,0.305,0.231,0.326,0.233,0.265,0.552,0.365,0.478,0.273,0.247,0.33,0.206,0.29,0.19,0.287,0.227,0.217,0.373,0.25,0.366
19663_Jingle.wav,0.085,0.113,1.679,1.49,0.086,0.035,0.106,0.039,89.103,2156.916,721.683,2473.378,587.599,3086.795,519.962,3086.795,519.962,18.198,17.66,20.945,22.526,24.946,22.4,30.264,4.703,4.614,4.096,3.762,4.074,5.15,4.22,4774.105,1958.252,-146.645,98.124,-4.735,6.417,-4.943,-8.395,-4.563,47.145,24.742,21.443,15.346,15.252,10.566,9.505,0.186,0.345,0.16,0.15,0.441,0.145,0.162,0.162,0.329,0.676,0.312,0.312,0.168,0.361,0.21,0.148,0.382,0.095,0.174,0.24,0.197,0.34,0.226,0.287
26413_Background_music.wav,0.044,0.055,1.025,0.043,0.06,0.023,0.054,0.009,123.047,1068.327,225.446,1437.237,291.871,2049.822,340.666,2049.822,340.666,24.354,21.108,23.045,20.463,22.942,20.408,42.141,4.622,3.335,3.96,2.415,2.911,1.892,8.831,2134.03,483.626,-241.23,175.94,-28.245,36.069,-0.164,7.277,-11.378,15.909,13.843,9.506,7.307,6.055,6.773,6.407,0.192,0.42,0.737,0.295,0.106,0.129,0.228,0.408,0.407,0.198,0.175,0.27,0.152,0.303,0.317,0.192,0.122,0.177,0.188,0.304,0.301,0.137,0.148,0.29
23245_Video_game_music.wav,0.228,0.308,0.973,0.457,0.094,0.049,0.28,0.132,143.555,2234.001,895.97,2312.545,646.815,2838.616,556.151,2838.616,556.151,20.135,13.916,18.805,19.021,21.104,21.669,36.319,6.18,4.093,4.513,3.605,4.365,5.842,9.362,4718.015,1962.234,-66.89,70.491,-9.628,26.587,2.591,10.398,-0.398,167.32,34.47,13.462,12.574,8.156,9.055,8.598,0.337,0.441,0.568,0.776,0.459,0.469,0.33,0.514,0.36,0.25,0.476,0.305,0.317,0.339,0.23,0.305,0.257,0.29,0.277,0.32,0.304,0.251,0.275,0.245
25346_Lullaby.wav,0.098,0.131,1.579,1.377,0.046,0.02,0.121,0.051,129.199,1105.09,375.424,1648.09,383.941,2400.181,428.098,2400.181,428.098,19.988,17.374,22.671,22.5,24.212,30.718,43.206,4.816,3.557,4.319,3.666,4.357,6.454,7.138,2138.451,1011.245,-195.962,151.378,-0.784,33.161,17.404,-3.391,2.823,38.07,20.983,13.618,15.836,10.487,7.404,9.809,0.421,0.231,0.153,0.117,0.379,0.47,0.248,0.298,0.19,0.244,0.341,0.273,0.382,0.194,0.188,0.095,0.326,0.379,0.219,0.357,0.197,0.297,0.355,0.161
27003_Background_music.wav,0.089,0.114,1.111,0.266,0.062,0.011,0.11,0.028,99.384,779.545,128.457,870.094,184.56,1395.211,223.658,1395.211,223.658,21.33,22.57,25.529,28.983,23.86,23.693,46.415,4.392,4.236,3.836,3.165,4.004,4.259,4.756,1111.328,219.321,-266.264,197.024,-10.446,1.485,-18.659,-0.523,3.843,29.506,13.325,10.647,9.399,13.253,9.776,10.649,0.113,0.292,0.526,0.12,0.018,0.032,0.179,0.51,0.268,0.485,0.323,0.138,0.163,0.32,0.345,0.166,0.033,0.031,0.114,0.359,0.122,0.372,0.345,0.12
12054_Wedding_music.wav,0.151,0.188,0.923,-0.134,0.048,0.014,0.185,0.032,129.199,1159.237,176.682,1533.937,187.275,2221.565,194.66,2221.565,194.66,24.956,17.807,20.117,19.402,19.46,20.432,36.84,4.962,3.572,3.701,2.981,2.816,2.656,4.563,2212.922,489.806,-130.401,152.418,-21.519,23.727,-13.131,-13.092,-14.84,24.254,13.374,9.146,7.751,6.502,6.854,7.102,0.145,0.11,0.276,0.389,0.248,0.515,0.192,0.282,0.39,0.2,0.284,0.128,0.23,0.131,0.272,0.373,0.126,0.387,0.122,0.276,0.396,0.146,0.343,0.124
13416_Lullaby.wav,0.036,0.049,1.499,1.405,0.031,0.009,0.043,0.023,123.047,682.623,250.037,1227.541,486.169,2040.833,537.371,2040.833,537.371,17.674,21.764,23.719,25.214,27.157,19.208,32.023,5.391,5.888,4.69,4.883,5.665,3.31,3.584,1068.753,805.789,-402.253,175.459,34.134,-0.231,3.371,9.101,-5.123,56.271,42.062,15.887,14.021,8.685,8.609,7.751,0.317,0.231,0.098,0.183,0.162,0.32,0.19,0.133,0.363,0.207,0.165,0.161,0.391,0.291,0.116,0.298,0.206,0.401,0.248,0.121,0.409,0.228,0.32,0.215
21983_Christmas_music.wav,0.168,0.224,1.749,1.707,0.042,0.023,0.211,0.077,151.999,1232.552,575.715,1840.906,523.976,2561.912,468.554,2561.912,468.554,21.972,18.728,20.541,20.931,19.915,19.992,33.99,5.159,3.83,4.184,3.506,3.176,3.741,2.826,2618.303,1570.294,-122.346,144.706,8.813,31.618,15.822,7.959,1.469,63.767,29.491,12.567,9.188,20.624,12.364,6.446,0.171,0.395,0.668,0.376,0.414,0.342,0.468,0.338,0.342,0.544,0.3,0.161,0.149,0.185,0.348,0.171,0.344,0.218,0.313,0.241,0.239,0.313,0.222,0.183
26927_Background_music.wav,0.096,0.14,1.804,2.521,0.06,0.061,0.118,0.075,129.199,1455.336,1184.508,1824.433,1091.48,2339.624,1152.508,2339.624,1152.508,24.215,17.444,21.453,20.719,23.009,26.35,38.382,5.713,3.754,4.334,3.136,4.246,7.664,6.349,3322.643,2740.504,-219.877,157.543,2.568,28.176,21.388,4.645,2.665,31.282,66.191,37.85,12.329,10.279,8.657,8.988,0.545,0.459,0.538,0.387,0.552,0.347,0.236,0.341,0.312,0.307,0.239,0.382,0.366,0.197,0.392,0.195,0.356,0.216,0.172,0.277,0.214,0.2,0.209,0.248
18936_Dance_music.wav,0.195,0.249,1.016,0.097,0.147,0.077,0.235,0.082,129.199,3233.731,547.322,2923.399,137.316,3301.513,109.512,3301.513,109.512,20.881,14.853,18.307,15.397,15.725,16.384,43.12,4.452,3.449,3.883,2.686,2.199,2.129,8.631,6959.626,723.518,-4.164,52.163,-1.02,19.509,0.575,11.707,-1.749,19.644,13.395,9.467,10.99,8.746,12.349,9.994,0.511,0.392,0.35,0.417,0.356,0.49,0.311,0.363,0.508,0.369,0.433,0.387,0.331,0.302,0.26,0.297,0.226,0.354,0.222,0.228,0.329,0.25,0.329,0.269
16412_Christmas_music.wav,0.091,0.119,1.345,0.847,0.092,0.033,0.112,0.04,117.454,1764.047,398.509,1763.513,266.887,2154.437,257.737,2154.437,257.737,19.599,19.713,22.52,21.925,20.938,20.434,56.489,5.618,5.042,4.029,3.925,2.808,2.886,4.654,3649.953,782.733,-152.324,127.568,-42.782,63.056,-27.066,14.534,-20.118,48.784,21.442,18.386,16.621,13.126,15.254,11.792,0.187,0.524,0.544,0.22,0.248,0.277,0.133,0.123,0.215,0.467,0.287,0.106,0.161,0.351,0.375,0.212,0.235,0.26,0.146,0.173,0.197,0.37,0.273,0.127
973_Video_game_music.wav,0.074,0.097,1.442,1.032,0.064,0.023,0.091,0.033,117.454,1749.923,376.627,2291.753,345.107,2927.816,300.972,2927.816,300.972,15.841,12.676,14.887,15.821,16.904,16.091,34.036,4.591,3.168,3.405,2.714,2.527,2.345,3.414,4017.708,1194.686,-130.887,120.34,3.295,21.811,1.375,9.806,-6.32,32.022,17.581,13.895,7.578,8.233,8.348,7.091,0.591,0.372,0.303,0.332,0.419,0.382,0.498,0.528,0.48,0.481,0.412,0.591,0.324,0.19,0.192,0.211,0.281,0.23,0.276,0.279,0.243,0.271,0.188,0.274
10175_Dance_music.wav,0.125,0.159,1.175,0.35,0.108,0.041,0.156,0.032,92.285,1884.829,497.431,1750.438,263.716,2150.615,202.308,2150.615,202.308,24.747,13.862,15.824,17.299,17.746,16.729,53.038,6.828,3.567,3.681,3.338,2.896,1.841,9.679,3745.435,1016.666,-75.983,140.468,-63.605,43.196,-50.984,16.423,-36.172,28.721,24.365,12.631,13.808,11.827,9.857,10.173,0.542,0.316,0.263,0.433,0.573,0.473,0.317,0.331,0.256,0.34,0.317,0.376,0.329,0.2,0.231,0.31,0.322,0.315,0.254,0.275,0.194,0.278,0.23,0.249
