file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
1666_Background_music.wav,0.105,0.137,1.217,0.565,0.186,0.078,0.132,0.035,123.047,3035.393,725.031,2485.625,377.042,2882.833,392.86,2882.833,392.86,24.003,16.754,21.156,25.942,30.577,28.115,56.698,7.521,4.531,5.277,7.108,7.576,8.291,6.643,5806.058,1131.865,-110.687,47.702,-4.743,35.789,-32.262,-9.203,-16.024,-14.173,-4.989,-8.948,-11.76,-22.337,-14.192,-11.014,-19.391,-3.771,-16.335,0.721,-7.615,5.935,63.13,38.03,29.199,29.442,21.846,25.514,18.29,15.831,14.946,16.755,13.926,17.995,18.882,15.967,13.979,15.62,14.506,13.497,16.45,16.152,0.267,0.431,0.271,0.198,0.262,0.277,0.502,0.252,0.329,0.354,0.289,0.32,0.228,0.343,0.232,0.194,0.318,0.222,0.363,0.212,0.314,0.34,0.262,0.33
19143_Christmas_music.wav,0.234,0.297,1.052,0.142,0.111,0.087,0.292,0.059,123.047,2532.823,985.002,2682.983,351.329,3170.165,242.587,3170.165,242.587,18.125,16.253,20.636,20.861,19.919,17.615,33.309,4.53,3.752,4.136,3.785,3.51,2.477,3.171,5759.883,1508.543,-27.566,85.761,29.093,25.522,-2.626,11.283,-23.12,5.734,-3.937,-4.495,-8.014,-8.381,-10.487,-6.311,-4.205,-7.101,-9.436,1.158,-7.436,1.458,41.47,28.617,17.066,15.806,9.858,9.157,11.858,7.418,8.669,8.117,6.313,7.419,7.661,8.154,6.968,8.554,7.053,8.013,7.802,7.715,0.329,0.27,0.443,0.293,0.336,0.338,0.248,0.48,0.303,0.334,0.197,0.243,0.324,0.241,0.377,0.24,0.316,0.313,0.183,0.379,0.217,0.291,0.169,0.256
4621_Theme_music.wav,0.296,0.381,1.009,0.092,0.067,0.036,0.359,0.126,151.999,1791.434,768.766,2220.775,678.493,2831.142,649.152,2831.142,649.152,19.2,16.278,20.514,20.703,21.799,23.342,36.821,4.884,4.155,4.905,4.372,5.728,7.156,6.212,4014.102,2129.93,-50.542,115.858,-2.927,24.639,2.808,11.031,9.88,5.673,8.389,10.161,3.285,4.782,-0.667,6.732,-2.55,7.219,-3.521,1.632,-7.762,2.064,60.523,33.427,26.611,11.963,13.745,9.785,10.838,11.156,10.352,10.543,10.023,9.938,8.998,8.754,8.393,8.017,9.83,7.224,7.542,9.836,0.333,0.535,0.353,0.233,0.294,0.307,0.517,0.495,0.366,0.41,0.351,0.41,0.277,0.332,0.255,0.183,0.278,0.213,0.326,0.307,0.228,0.345,0.273,0.335
10461_Jingle.wav,0.072,0.101,1.838,2.325,0.164,0.14,0.092,0.041,117.454,2784.336,1457.975,2573.407,507.575,3121.242,370.548,3121.242,370.548,19.761,15.925,19.34,20.265,19.294,18.625,33.244,6.376,3.971,4.412,3.983,3.391,3.807,3.118,5479.153,2196.929,-137.035,81.487,-1.596,1.853,-4.105,4.942,-3.149,9.382,-9.872,-2.631,-9.037,-5.053,-8.789,0.48,-11.19,2.227,-10.351,-5.761,-6.901,-5.604,41.892,39.626,24.309,16.484,14.992,11.34,10.009,9.943,10.667,8.594,9.747,8.821,8.168,7.967,6.324,7.018,7.436,8.611,9.64,8.56,0.291,0.339,0.424,0.309,0.448,0.465,0.269,0.28,0.289,0.371,0.369,0.284,0.278,0.304,0.368,0.282,0.325,0.344,0.225,0.302,0.279,0.282,0.33,0.286
23196_Wedding_music.wav,0.081,0.113,2.24,3.45,0.109,0.036,0.102,0.05,135.999,2319.312,342.807,2450.917,271.858,2965.785,252.37,2965.785,252.37,21.467,16.428,20.071,20.167,21.208,18.963,34.124,5.067,4.032,4.86,3.835,3.214,2.567,2.34,5019.524,847.844,-120.279,81.441,-4.258,40.674,4.827,6.645,-7.744,4.99,-8.156,-2.146,-12.957,2.253,-3.345,0.204,-6.058,3.549,-9.964,-1.231,-5.75,-2.034,55.15,14.651,21.309,10.841,10.802,8.167,5.675,6.607,5.802,5.587,6.56,6.193,7.452,7.367,7.719,9.975,10.204,8.953,8.446,9.388,0.367,0.295,0.566,0.296,0.244,0.386,0.266,0.334,0.321,0.57,0.447,0.284,0.318,0.175,0.352,0.207,0.188,0.329,0.202,0.344,0.231,0.322,0.325,0.218
6411_Soundtrack_music.wav,0.031,0.054,1.55,2.726,0.053,0.053,0.04,0.036,89.103,1132.614,978.002,1590.258,1088.841,2093.674,1335.1,2093.674,1335.1,15.461,15.194,17.519,17.136,18.215,21.901,33.653,9.13,6.552,7.92,6.51,7.21,10.421,15.581,2465.494,2430.066,-408.715,54.405,10.094,9.997,-4.709,8.011,1.886,0.432,-3.291,2.899,-5.066,5.599,-3.6,2.495,-1.664,0.656,-3.755,0.298,-7.965,-0.484,202.801,46.136,27.986,17.586,9.202,16.534,15.347,12.294,7.375,9.474,9.928,11.49,12.644,10.842,8.585,9.864,12.33,12.617,11.578,8.905,0.406,0.319,0.263,0.183,0.24,0.192,0.234,0.294,0.244,0.225,0.258,0.341,0.425,0.33,0.311,0.25,0.337,0.267,0.298,0.351,0.291,0.302,0.298,0.308
14625_Lullaby.wav,0.041,0.054,1.177,0.46,0.05,0.016,0.05,0.018,135.999,838.589,118.385,1147.255,181.074,1884.538,210.492,1884.538,210.492,19.02,18.381,20.026,20.621,21.935,17.326,32.976,4.62,4.054,4.077,3.447,3.026,2.469,1.415,1304.35,264.039,-315.602,187.222,-3.582,-11.186,-13.727,9.902,-10.669,-14.42,-14.093,-4.243,-4.666,1.741,-4.5,-14.201,-14.612,-8.593,-10.296,-9.173,-4.529,-6.172,29.347,17.759,17.796,16.27,13.212,8.995,12.525,9.477,7.995,7.034,10.719,7.897,8.107,5.637,9.625,6.878,6.892,5.321,7.432,7.639,0.111,0.273,0.407,0.216,0.263,0.223,0.36,0.293,0.232,0.315,0.268,0.243,0.13,0.297,0.396,0.223,0.321,0.252,0.337,0.312,0.225,0.373,0.299,0.329
3063_Christmas_music.wav,0.077,0.108,1.785,2.269,0.052,0.031,0.095,0.051,117.454,1007.805,593.601,1225.365,514.558,1766.908,530.73,1766.908,530.73,19.539,19.417,21.604,20.898,19.888,23.989,46.488,5.405,4.387,4.921,4.726,4.171,6.596,8.604,1947.185,1427.669,-264.46,151.97,2.891,31.476,-9.883,-2.547,-3.016,-10.75,-15.715,1.44,-8.585,-12.371,-12.351,-12.856,-8.307,-3.47,-5.955,4.704,-4.296,-3.077,115.021,43.207,39.316,22.315,25.831,10.933,10.766,10.869,9.372,15.126,11.013,7.385,6.435,8.519,7.075,7.712,8.414,5.563,7.877,6.246,0.157,0.073,0.195,0.764,0.355,0.145,0.149,0.251,0.389,0.2,0.225,0.145,0.211,0.129,0.133,0.328,0.204,0.28,0.207,0.267,0.381,0.216,0.287,0.176
2688_Video_game_music.wav,0.064,0.083,1.411,0.882,0.156,0.047,0.081,0.017,103.359,2799.15,546.662,2641.552,105.726,3104.704,92.036,3104.704,92.036,23.912,16.975,20.194,20.461,21.824,20.542,35.67,4.137,4.71,4.678,4.205,4.365,2.976,2.578,5885.925,599.364,-112.081,65.193,-4.074,24.953,-3.315,13.567,-4.829,-1.519,-8.993,-2.023,-13.287,-3.986,-3.996,-1.978,-2.072,5.307,-2.526,8.79,-4.328,2.749,35.184,20.668,5.58,5.353,9.535,5.473,7.374,7.043,7.482,6.938,7.471,7.678,7.317,7.997,5.498,5.15,5.486,8.184,9.033,7.206,0.259,0.233,0.374,0.238,0.485,0.191,0.24,0.315,0.197,0.29,0.19,0.506,0.223,0.199,0.296,0.132,0.398,0.123,0.183,0.279,0.118,0.298,0.098,0.378
2264_Wedding_music.wav,0.224,0.265,0.699,-0.452,0.043,0.012,0.273,0.041,151.999,920.846,128.886,1113.815,93.819,1450.069,73.896,1450.069,73.896,20.863,14.042,16.708,18.835,16.169,41.676,23.503,3.757,3.447,3.594,2.676,2.078,3.571,1.954,1982.353,407.562,-102.572,203.684,-47.977,56.737,-15.624,-10.585,15.508,-6.845,18.051,-8.885,2.465,4.451,-10.732,5.552,-12.405,-3.252,-1.695,-11.132,1.73,-6.98,19.585,7.086,10.623,8.357,6.189,4.953,4.322,5.42,5.282,5.107,5.11,4.932,4.35,4.71,4.876,5.033,5.142,4.858,4.389,4.588,0.163,0.274,0.395,0.352,0.546,0.402,0.546,0.47,0.266,0.153,0.144,0.221,0.166,0.225,0.343,0.2,0.366,0.212,0.357,0.343,0.221,0.127,0.116,0.208
11221_Video_game_music.wav,0.177,0.235,1.569,1.303,0.106,0.04,0.226,0.066,99.384,2614.87,500.763,2809.777,225.841,3279.623,153.355,3279.623,153.355,20.512,14.315,18.795,18.413,19.493,16.537,32.318,5.136,3.615,4.73,3.392,3.584,2.924,2.292,6106.205,885.431,-28.673,79.505,13.48,21.511,5.613,16.239,-11.472,3.722,-2.877,5.142,1.718,-1.69,-12.24,-3.506,-2.654,-0.108,-7.696,-4.418,-4.389,3.253,48.863,15.243,13.794,10.491,8.819,11.032,9.985,8.086,7.741,7.871,6.952,7.891,8.292,7.565,7.809,7.519,8.21,7.986,6.283,6.041,0.254,0.321,0.322,0.318,0.615,0.417,0.488,0.322,0.357,0.42,0.277,0.289,0.198,0.28,0.288,0.171,0.354,0.255,0.353,0.252,0.286,0.332,0.223,0.244
9426_Jingle.wav,0.113,0.157,1.762,2.116,0.072,0.046,0.14,0.069,129.199,1918.473,843.032,2291.485,507.848,2934.565,376.062,2934.565,376.062,19.034,18.427,20.862,20.876,19.397,18.757,31.759,4.956,4.806,4.986,3.391,3.295,3.44,2.652,4011.058,1937.795,-137.085,108.263,2.356,14.026,4.505,14.304,5.487,10.081,-9.102,-0.868,2.603,-1.097,0.42,1.525,-3.932,6.869,-5.398,3.71,-2.9,0.638,73.277,33.541,22.771,15.109,15.451,14.436,10.327,7.478,10.889,11.651,11.013,9.999,6.328,7.93,7.24,8.27,8.493,8.064,7.601,7.19,0.368,0.317,0.408,0.29,0.357,0.489,0.28,0.243,0.254,0.332,0.372,0.29,0.327,0.27,0.369,0.281,0.294,0.376,0.236,0.239,0.267,0.308,0.375,0.259
4854_Background_music.wav,0.184,0.235,1.077,0.191,0.109,0.068,0.228,0.054,123.047,2533.333,1023.256,2623.02,465.96,3127.856,366.565,3127.856,366.565,17.844,13.17,17.794,18.515,17.232,16.87,32.202,4.631,3.568,3.836,3.462,2.986,2.498,3.335,5510.063,1763.355,-32.977,86.679,8.505,26.386,9.13,25.475,1.038,3.791,-8.43,2.286,-0.696,2.761,-2.735,3.917,-2.243,9.541,-3.696,0.353,-0.287,2.099,41.257,32.229,24.016,14.505,14.312,10.868,9.177,8.722,8.151,7.469,6.766,5.565,6.589,7.115,8.044,6.813,6.813,7.423,6.05,6.381,0.478,0.483,0.529,0.454,0.448,0.416,0.632,0.512,0.341,0.323,0.426,0.545,0.26,0.263,0.29,0.253,0.271,0.215,0.308,0.273,0.205,0.206,0.252,0.293
4161_Theme_music.wav,0.042,0.052,0.887,-0.167,0.066,0.026,0.051,0.009,161.499,1114.197,220.996,1360.792,155.732,1793.037,144.878,1793.037,144.878,22.185,14.466,23.387,29.251,31.787,33.043,51.138,5.198,3.833,4.894,5.424,5.774,5.197,3.447,2340.455,552.381,-301.695,156.511,-19.969,66.224,-20.072,20.094,-8.357,0.88,-11.085,-6.749,2.585,-1.49,9.252,-20.622,-5.128,-11.307,-4.646,-11.094,-9.082,0.89,36.426,14.804,17.7,15.199,14.627,15.273,12.055,11.445,15.385,14.056,13.764,16.347,13.682,16.696,18.275,14.377,13.046,13.621,14.256,16.241,0.279,0.175,0.273,0.27,0.484,0.258,0.163,0.209,0.188,0.263,0.123,0.162,0.37,0.189,0.363,0.255,0.429,0.235,0.198,0.277,0.207,0.345,0.151,0.21
13183_Wedding_music.wav,0.128,0.164,1.229,0.456,0.057,0.019,0.158,0.042,143.555,1488.439,271.705,1923.366,219.837,2538.905,188.953,2538.905,188.953,22.318,18.174,21.049,20.572,20.285,22.444,35.771,4.632,4.414,3.978,3.476,2.912,3.974,2.639,3318.5,835.107,-115.847,126.536,-6.018,32.864,-9.525,18.704,-7.045,-7.304,-8.778,-6.659,-9.187,1.539,-11.284,4.885,-4.29,2.128,-7.256,-0.468,0.407,6.842,26.892,14.999,10.26,5.987,7.429,5.664,5.914,6.437,5.697,7.758,6.265,6.455,6.12,7.989,6.976,6.853,7.786,8.112,7.948,7.545,0.191,0.19,0.439,0.264,0.281,0.201,0.375,0.48,0.201,0.219,0.129,0.177,0.268,0.152,0.369,0.189,0.374,0.195,0.347,0.352,0.156,0.294,0.149,0.237
2192_Theme_music.wav,0.127,0.156,1.077,0.245,0.157,0.036,0.158,0.034,107.666,2887.875,375.727,2578.835,196.926,2982.731,198.109,2982.731,198.109,16.488,12.892,15.356,16.522,16.097,17.126,34.816,4.519,3.244,3.842,3.384,2.608,1.98,3.553,5759.235,667.48,-31.544,62.024,-2.035,52.488,-8.713,4.958,0.002,10.311,-1.962,8.098,-1.071,7.26,1.421,3.553,-3.717,1.732,-5.323,4.355,-1.93,1.539,35.488,19.58,13.275,10.876,9.874,7.414,6.358,7.531,6.833,5.228,5.112,5.727,5.959,5.319,5.109,5.044,4.302,4.587,5.031,4.849,0.441,0.523,0.616,0.659,0.558,0.442,0.426,0.493,0.565,0.57,0.609,0.504,0.224,0.222,0.223,0.275,0.23,0.221,0.235,0.229,0.276,0.258,0.275,0.266
19213_Lullaby.wav,0.284,0.345,0.606,-0.595,0.056,0.014,0.343,0.035,151.999,876.473,101.385,732.995,64.769,957.531,72.756,957.531,72.756,24.576,19.14,24.626,24.553,25.733,40.824,31.205,3.628,4.453,4.265,3.431,3.025,4.062,1.991,1592.562,213.226,-149.732,218.068,-59.165,1.553,20.85,-37.026,-8.887,-10.924,-27.606,-3.621,-11.863,-17.849,-2.792,-6.993,0.349,6.568,-3.533,3.258,0.916,-11.535,19.573,11.398,11.661,7.58,6.93,7.418,8.702,7.221,7.089,7.077,6.316,8.851,7.973,8.754,7.046,10.557,12.01,9.398,6.733,9.282,0.108,0.241,0.113,0.124,0.332,0.114,0.16,0.078,0.283,0.441,0.133,0.252,0.1,0.368,0.186,0.12,0.374,0.109,0.282,0.095,0.283,0.433,0.098,0.366
28473_Soundtrack_music.wav,0.124,0.164,1.242,0.734,0.046,0.016,0.151,0.065,129.199,1471.555,515.916,1834.221,640.34,2372.102,764.722,2372.102,764.722,19.018,13.59,14.523,14.793,17.069,18.017,35.257,4.892,3.635,3.629,2.304,2.86,3.093,6.649,3194.191,1215.729,-127.913,121.895,-19.206,22.334,9.147,25.624,7.938,14.087,2.637,10.19,2.511,9.816,2.299,6.458,0.045,3.123,-1.174,4.028,-1.496,3.055,112.015,45.793,18.113,19.376,8.094,8.08,4.582,6.608,3.986,6.199,4.299,5.176,3.92,5.009,3.73,3.497,3.611,4.029,3.419,4,0.418,0.585,0.748,0.721,0.575,0.553,0.533,0.443,0.462,0.607,0.488,0.418,0.211,0.223,0.276,0.259,0.259,0.285,0.237,0.217,0.233,0.31,0.24,0.219
9741_Soundtrack_music.wav,0.204,0.253,0.825,-0.266,0.089,0.024,0.25,0.037,123.047,2298.351,378.246,2478.57,219.091,3005.665,163.73,3005.665,163.73,19.351,13.318,15.007,17.3,15.575,16.323,31.508,5.007,3.651,3.551,3.403,2.36,2.052,1.642,4942.641,886.063,-1.961,91.209,-6.197,37.649,5.459,10.856,4.415,13.807,-2.151,3.206,0.285,8.006,1.501,6.664,-0.41,-2.649,-7.15,3.573,0.199,1.766,24.033,16.187,9.606,10.257,9.641,5.369,5.637,5.235,4.932,5.112,4.472,5.037,5.502,4.728,3.913,4.954,4.377,4.047,5.034,4.632,0.42,0.599,0.597,0.402,0.358,0.425,0.418,0.528,0.579,0.564,0.585,0.478,0.198,0.29,0.276,0.211,0.214,0.241,0.197,0.259,0.256,0.246,0.288,0.232
25366_Dance_music.wav,0.174,0.266,1.372,1.479,0.135,0.094,0.219,0.15,129.199,2646.513,844.844,2640.718,263.148,3141.306,210.018,3141.306,210.018,22.156,13.499,17.318,15.65,16.843,16.765,30.982,5.466,4.043,4.276,2.965,2.533,2.361,2.64,5675.988,1298.291,-77.925,63.375,-10.304,24.822,4.802,10.309,-3.018,8.296,-2.362,2.299,-0.083,5.183,-2.362,4.489,-1.932,-1.069,-4.566,1.021,-7.022,-1.671,52.321,22.766,14.569,15.977,14.572,13.386,11.658,11.268,10.816,12.132,10.923,10.657,10.168,10.375,8.807,8.003,7.973,7.18,6.858,7.681,0.515,0.643,0.518,0.45,0.45,0.368,0.391,0.384,0.527,0.731,0.53,0.494,0.251,0.261,0.276,0.271,0.261,0.225,0.251,0.251,0.287,0.304,0.271,0.286
9218_Video_game_music.wav,0.133,0.172,1.277,0.586,0.056,0.016,0.169,0.031,99.384,1301.081,228.19,1641.288,286.556,2177.759,354.786,2177.759,354.786,15.505,12.766,17.236,18.769,18.338,19.682,38.261,4.1,3.11,3.738,3.482,3.079,3.104,5.524,2766.892,487.49,-116.573,145.385,-31.562,53.635,17.467,14.735,0.834,11.048,2.185,6.838,4.198,6.072,-2.155,2.539,-4.174,5.279,-1.073,0.56,-1.987,3.268,34.05,21.148,19.084,11.93,9.13,5.593,6.21,4.947,5.985,5.667,4.999,5.714,6.494,6.355,4.433,5.044,5.394,6.148,7.873,6.887,0.376,0.581,0.747,0.588,0.439,0.521,0.485,0.598,0.513,0.458,0.446,0.368,0.213,0.287,0.242,0.231,0.201,0.272,0.218,0.293,0.21,0.224,0.233,0.18
27499_Dance_music.wav,0.241,0.317,1.268,0.702,0.131,0.085,0.298,0.111,129.199,2627.761,809.432,2504.747,359.208,2944.704,278.107,2944.704,278.107,15.555,13.2,15.677,16.594,17.915,17.805,57.317,4.045,3.968,4.58,4.058,3.895,3.399,7.881,5522.123,1497.686,-10.152,77.614,-10.854,25.965,-7.836,19.744,-5.106,19.813,0.26,17.023,-2.273,12.058,-2.122,10.354,-5.112,8.567,-3.372,6.278,-5.775,5.311,58.157,28.072,20.488,17.066,15.267,12.922,12.826,11.051,8.211,8.378,8.066,6.869,6.905,7.728,6.485,8.157,8.745,7.444,8.56,7.481,0.539,0.396,0.419,0.434,0.443,0.454,0.484,0.493,0.578,0.616,0.501,0.578,0.301,0.248,0.256,0.259,0.257,0.263,0.285,0.27,0.299,0.337,0.277,0.268
24982_Dance_music.wav,0.207,0.265,1.113,0.293,0.062,0.069,0.252,0.082,129.199,2096.004,969.872,2503.039,417.147,3095.043,276.625,3095.043,276.625,19.92,14.701,15.707,16.641,16.781,16.41,31.689,5.083,4.377,4.879,3.673,3.608,2.871,2.462,4680.761,1924.61,-73.762,99.089,16.446,23.033,2.87,20.154,2.418,10.635,3.532,7.377,-1.233,11.241,-2.609,9.531,-6.247,4.367,-1.501,6.85,-1.004,-0.743,57.599,30.592,16.109,16.186,13.581,12.384,9.984,9.057,8.563,7.343,7.539,7.47,8.304,6.802,6.979,6.237,5.372,5.869,5.726,7.045,0.428,0.373,0.405,0.449,0.431,0.551,0.514,0.547,0.631,0.631,0.503,0.42,0.27,0.276,0.272,0.291,0.247,0.299,0.249,0.268,0.313,0.324,0.283,0.246
4950_Jingle.wav,0.067,0.093,1.532,1.538,0.162,0.103,0.086,0.033,112.347,3224.709,795.697,2968.458,287.499,3361.296,231.614,3361.296,231.614,19.781,14.755,17.435,17.245,18.68,18.578,34.565,5.859,4.424,4.337,4.789,4.745,4.57,5.239,6991.851,1148.184,-137.345,47.996,12.372,27.796,11.826,10.093,-6.406,12.118,-1.085,5.913,-9.621,-0.181,-3.429,4.539,-3.486,6.183,-1.883,4.082,-4.433,-1.619,73.48,27.293,23.351,19.682,19.102,15.318,11.141,11.005,13.929,10.391,10.903,9.466,9.862,8.76,8.052,9.278,9.684,6.739,6.909,8.42,0.507,0.439,0.358,0.347,0.435,0.371,0.357,0.458,0.525,0.698,0.569,0.508,0.288,0.276,0.264,0.258,0.306,0.273,0.251,0.276,0.285,0.305,0.233,0.274
14454_Wedding_music.wav,0.019,0.028,2.469,4.669,0.111,0.044,0.023,0.016,143.555,1632.534,396.421,2065.019,271.855,2732.196,208.916,2732.196,208.916,21.722,14.612,21.232,25.103,24.986,24.712,34.167,4.899,4.517,4.8,3.53,2.775,2.442,4.556,3387.352,1127.886,-323.357,117.389,-7.959,8.815,-10.379,4.65,-0.215,4.904,-5.8,6.084,-5.945,9.201,12.268,10.264,4.515,2.529,-3.511,3.25,-4.921,-8.735,29.15,21.535,12.395,12.829,9.285,10.457,11.235,13.823,10.694,9.279,8.331,10.064,12.418,8.835,10.834,8.38,6.554,6.587,11.756,13.129,0.296,0.121,0.219,0.172,0.577,0.149,0.06,0.142,0.161,0.437,0.194,0.296,0.314,0.11,0.31,0.108,0.381,0.129,0.109,0.253,0.195,0.371,0.182,0.307
21490_Background_music.wav,0.245,0.304,0.795,-0.31,0.064,0.021,0.297,0.062,103.359,1596.783,480.594,1955.384,455.089,2538.764,433.437,2538.764,433.437,22.717,16.068,24.24,24.598,23.182,27.617,57.992,5.253,3.345,4.486,5.228,4.336,7.428,4.901,3498.076,1335.306,-69.219,126.788,-9.674,36.107,-7.302,7.648,-4.817,9.196,-2.915,0.392,-8.98,3.07,-3.592,4.926,1.525,9.511,-0.976,2.324,-1.419,3.284,40.451,29.111,18.232,12.889,11.817,10.831,10.36,10.52,7.096,11.468,7.816,6.934,10.82,11.308,11.953,10.923,10.518,10.951,9.372,12.684,0.245,0.164,0.217,0.141,0.237,0.095,0.167,0.27,0.157,0.378,0.179,0.338,0.279,0.177,0.281,0.124,0.342,0.099,0.252,0.366,0.135,0.427,0.147,0.358
17982_Wedding_music.wav,0.105,0.133,1.087,0.184,0.075,0.029,0.131,0.025,129.199,1528.527,527.425,1845.646,425.005,2525.051,357.886,2525.051,357.886,24.335,17.265,20.545,21.865,20.463,20.551,32.729,5.204,3.897,3.468,3.01,2.431,2.937,4.135,3002.038,1329.889,-125.052,135.089,-17.488,17.714,-12.76,-1.694,4.241,-2.414,-11.666,-6.106,-6.1,-8.657,-7.929,-2.34,-13.035,-8.212,-14.079,-9.775,-9.913,3.028,26.856,25.803,15.846,15.172,10.451,7.109,8.061,8.105,7.069,7.956,7.695,6.885,4.911,7.509,7.646,6.093,6.649,5.211,5.493,5.883,0.418,0.189,0.176,0.18,0.429,0.397,0.254,0.481,0.301,0.33,0.329,0.294,0.339,0.144,0.206,0.194,0.299,0.309,0.158,0.39,0.192,0.315,0.34,0.23
11302_Soundtrack_music.wav,0.262,0.321,0.73,-0.436,0.079,0.032,0.317,0.05,161.499,2693.964,565.538,2962.17,226.943,3430.59,156.019,3430.59,156.019,20.774,13.815,17.965,16.814,16.983,17.603,32.078,4.326,3.691,3.775,2.82,2.508,2.647,1.815,6432.112,896.947,-9.382,75.521,18.714,24.493,14.672,17.89,1.902,9.817,-2.273,9.967,1.133,10.186,6.51,3.563,-1.099,2.036,-3.218,0.924,-0.348,4.255,23.2,14.621,13.667,9.398,8.294,8.376,8.131,6.384,5.75,5.895,6.04,5.792,5.596,5.565,6.548,5.871,4.639,5.483,5.022,6.959,0.611,0.795,0.67,0.441,0.498,0.376,0.45,0.364,0.39,0.548,0.533,0.583,0.251,0.21,0.254,0.25,0.28,0.211,0.266,0.196,0.206,0.257,0.235,0.248
19377_Jingle.wav,0.102,0.155,1.788,2.759,0.236,0.091,0.132,0.081,123.047,3315.43,879.757,2277.957,389.411,2720.26,317.856,2720.26,317.856,16.123,15.591,18.815,21.067,20.369,20.646,43.57,5.637,4.343,4.14,3.745,3.609,2.893,6.013,5889.082,1565.837,-141.205,8.036,-76.398,-11.813,-4.081,3.39,-27.744,1.481,-29.3,-0.779,3.753,-3.574,-12.973,12.298,-12.772,-8.167,-1.973,5.012,-4.155,-0.156,96.213,39.807,28.93,25.268,21.578,15.263,14.169,10.471,10.539,10.183,8.594,10.141,9.972,11.284,9.128,10.208,8.723,9.433,9.907,9.741,0.151,0.212,0.283,0.319,0.473,0.468,0.436,0.379,0.368,0.349,0.32,0.229,0.194,0.223,0.269,0.278,0.341,0.319,0.332,0.297,0.3,0.301,0.296,0.226
5410_Theme_music.wav,0.173,0.222,1.054,0.271,0.079,0.026,0.213,0.064,151.999,2246.925,590.329,2545.469,541.668,3046.312,558.548,3046.312,558.548,18.414,17.57,20.043,18.908,20.093,18.285,32.241,6.333,4.551,5.179,4.002,4.404,3.18,4.478,5256.919,1428.782,-66.223,80.813,6.373,35.474,6.901,19.112,1.655,2.656,-4.378,4.224,-0.854,5.914,1.956,8.827,1.555,0.786,-6.97,3.306,-3.427,-1.883,105.507,19.454,17.308,13.863,7.259,8.295,7.349,4.912,6.383,5.6,5.67,5.065,4.704,5.253,5.012,5.571,5.9,5.559,4.588,6.253,0.393,0.556,0.718,0.478,0.443,0.371,0.369,0.373,0.318,0.54,0.431,0.521,0.22,0.344,0.232,0.24,0.263,0.215,0.217,0.266,0.193,0.365,0.214,0.364
8258_Christmas_music.wav,0.06,0.094,3.174,8.708,0.108,0.049,0.075,0.056,99.384,2138.702,668.42,2622.765,433.82,3246.51,345.22,3246.51,345.22,16.218,14.198,19.933,19.5,19.453,24.951,37.722,4.376,3.752,5.145,3.847,2.979,6.161,6.848,4946.157,1753.9,-188.846,97.91,10.096,5.307,3.227,3.18,-9.417,0.602,-16.231,-8.358,5.368,-2.428,3.724,-3.768,3.009,-4.401,-4.457,2.572,-1.752,3.732,62.906,25.383,17.625,13.183,9.783,11.248,11.047,12.372,12.541,12.97,11.335,10.899,11.653,11.203,7.417,11.812,13.571,9.878,7.891,6.585,0.4,0.319,0.627,0.363,0.313,0.511,0.25,0.221,0.193,0.298,0.373,0.255,0.381,0.19,0.352,0.285,0.246,0.332,0.217,0.26,0.237,0.291,0.325,0.219
